4KHz X(mg),Y(mg),Z(mg)
2.07,-0.66,0.23
1.97,-0.88,1.91
0.21,-0.23,-0.61
2.62,1.93,-1.43
4.53,1.13,-1.41
1.23,4.94,-0.64
1.25,2.40,3.85
0.45,1.60,5.25
0.25,3.96,2.87
2.07,-3.77,2.71
-0.25,-7.50,1.66
-1.23,-2.83,-1.80
0.39,-0.16,-2.27
0.59,3.42,2.60
0.18,0.80,5.31
1.62,-1.60,1.89
2.46,-4.28,2.32
1.93,-4.65,2.15
0.94,-4.36,1.56
0.35,-2.48,-1.23
-0.27,1.43,-3.11
0.29,1.35,-3.14
2.27,-0.92,-1.41
1.70,0.96,-0.51
-0.16,-1.45,-0.49
1.13,-1.91,-0.35
-0.06,2.09,-1.23
1.00,1.58,1.80
0.78,2.38,0.98
-0.39,0.14,2.09
-0.29,0.68,2.03
-0.29,-0.21,1.58
-0.08,2.56,2.60
1.13,3.93,1.11
2.66,3.83,-2.09
0.76,1.52,-1.48
0.90,-0.49,-1.15
-0.55,-0.14,-2.85
2.36,-0.62,-2.03
2.44,0.08,2.44
1.46,-0.14,2.27
-1.25,3.95,2.62
-1.21,2.01,0.80
-2.58,-1.21,0.49
1.09,-1.82,0.14
3.05,1.86,-0.21
0.74,2.27,-1.64
-1.68,2.15,0.53
-1.07,5.08,-0.27
0.33,3.65,-2.56
0.94,1.62,0.41
2.85,0.64,0.10
1.50,1.60,-1.04
-1.97,0.14,-0.94
-1.97,-0.41,-1.99
-2.97,1.11,-1.72
-0.66,-0.98,-1.76
0.29,0.37,-1.64
-3.09,3.55,-1.99
-2.29,4.00,-1.48
0.90,4.04,1.37
4.14,0.82,-0.62
1.56,0.47,2.56
3.48,0.06,4.37
0.49,-2.15,2.19
-0.14,-3.91,-0.61
-3.46,-3.36,-0.29
-1.50,-0.37,2.17
2.40,1.29,2.32
1.11,4.43,0.64
-0.14,4.02,-1.43
1.19,0.20,-0.70
0.37,0.86,-0.57
-0.49,1.13,1.27
3.12,0.12,1.76
3.77,0.21,4.08
3.05,0.08,0.12
2.77,1.80,-3.63
2.68,-1.17,-0.78
1.39,0.64,0.21
0.86,1.64,-3.18
2.17,-1.74,0.78
3.69,-4.34,1.50
1.37,-5.02,-1.04
-0.64,-1.41,-0.62
-2.32,0.84,1.66
-3.26,0.94,-1.35
0.74,0.90,-0.51
2.17,0.21,1.99
-0.76,-0.74,0.84
-1.91,-4.22,1.46
-3.05,-4.79,3.75
-3.18,-0.76,4.28
-0.80,1.78,-1.48
1.86,1.39,-1.78
0.62,1.31,-0.39
2.07,0.61,-0.45
2.15,3.14,1.52
-1.43,2.91,-0.90
-1.97,2.25,0.02
0.02,2.73,-0.12
0.21,0.74,-2.25
-1.46,-2.13,1.00
-2.56,-2.89,1.46
-0.02,0.12,-2.23
1.05,-2.05,-2.34
1.04,0.45,-0.78
-0.45,2.97,-3.46
0.72,4.90,-3.69
0.06,0.41,2.23
1.00,0.08,2.36
0.94,-1.27,0.08
0.25,0.78,-2.15
-0.12,-0.08,-2.34
0.57,-4.06,-2.83
-1.09,-2.70,0.84
-0.59,-0.74,3.34
-1.41,1.31,5.49
-4.00,0.18,5.37
-1.33,-4.04,6.09
0.08,-3.96,3.42
-0.59,-0.84,-0.04
0.12,2.23,-2.73
-1.25,-0.92,-3.91
-3.09,-2.38,-3.75
-1.74,1.09,0.61
0.16,4.24,-0.14
-0.59,1.54,-0.16
-1.62,0.98,-1.41
0.76,-1.58,0.53
3.05,-2.83,-0.10
-0.49,0.10,1.99
-1.04,3.09,0.84
-1.09,1.27,1.99
-1.52,-4.79,3.44
-1.54,-2.52,3.87
-1.78,-0.14,0.20
-0.72,-2.44,-2.97
-1.39,-2.13,-1.95
0.55,-2.21,-0.49
0.84,-1.13,-2.21
-0.39,-1.23,-3.09
-1.29,1.19,-1.07
-0.98,5.16,-2.15
-0.27,2.09,-3.38
-2.21,2.40,-0.55
-1.74,-0.33,-2.09
-2.93,-2.38,-2.21
-1.02,1.68,-1.84
-2.19,0.49,-3.26
-1.19,-1.68,-0.41
2.29,-3.26,4.14
-0.39,-2.87,2.40
0.02,-1.95,0.59
-0.88,1.17,-1.45
0.47,0.16,-0.35
1.62,0.72,-2.29
0.43,2.21,-2.87
-0.88,1.09,-0.08
-0.45,-0.53,1.31
-3.26,-0.18,-0.88
-1.78,-1.70,-3.01
2.21,-0.14,-3.83
0.92,0.31,-2.77
0.35,-1.09,-3.91
-0.74,1.11,-3.14
1.33,0.98,0.68
-1.11,1.48,-0.02
-1.00,-1.82,-1.43
1.45,-1.95,-3.36
1.62,0.90,-0.45
3.03,0.94,3.79
-0.88,1.13,4.47
-0.51,2.23,1.66
-0.66,5.55,1.48
-0.10,6.68,5.10
1.74,1.64,1.68
-0.25,4.16,-4.00
0.72,3.91,-1.87
1.56,-0.68,2.71
-1.19,1.50,4.26
0.92,3.07,3.24
-0.82,0.45,4.02
-1.58,0.72,-2.64
2.09,3.38,-0.33
2.01,4.55,0.25
3.40,3.67,-0.35
3.05,-0.61,1.45
-0.80,1.41,1.02
0.53,5.61,2.89
0.70,6.56,3.34
1.21,2.38,0.94
1.31,-0.70,-2.62
0.66,1.04,-1.89
-2.50,-1.00,-1.46
-1.33,0.08,2.19
-0.68,-1.39,1.78
0.53,-3.09,0.10
-2.62,-2.17,-2.15
-2.09,0.43,1.93
0.57,1.84,-0.02
0.72,-0.68,1.80
3.34,0.62,2.81
0.18,0.68,1.23
-1.37,-1.68,-0.39
2.87,-3.50,-2.62
1.39,-4.86,-2.11
-0.37,-2.75,-1.48
-0.94,-2.64,-1.82
-1.19,-0.27,-1.31
-0.66,2.13,0.96
-0.25,2.29,-0.20
-2.56,0.90,-0.16
-2.46,0.12,0.10
1.80,0.18,-1.19
1.66,-3.77,-2.89
0.49,-0.35,-2.87
-2.75,3.46,-2.93
-2.50,3.83,-0.86
0.84,-0.45,0.55
1.95,-5.33,-0.25
-2.19,-4.30,-1.45
0.53,-1.21,0.76
1.19,4.20,-2.23
1.64,2.89,-1.97
2.54,-4.45,-3.12
2.83,-1.23,-1.50
-0.84,1.45,-2.32
-3.89,1.72,-1.11
-2.62,-2.52,1.60
-1.43,-2.05,2.81
-0.66,0.66,1.15
-1.91,2.68,-1.17
-2.70,1.13,1.39
-1.58,-2.32,0.10
-0.78,1.04,-4.20
2.17,-1.33,0.64
0.49,-0.94,1.64
-0.43,-1.13,2.36
2.38,2.09,-0.20
-0.14,-0.64,-1.50
-0.49,-1.68,-3.44
0.72,-0.12,-1.31
0.41,1.52,2.81
0.31,0.25,2.81
1.17,1.05,3.79
0.64,-1.82,5.33
-0.53,-3.98,3.18
-3.22,-4.86,-0.06
-1.19,-3.24,-2.79
-0.84,0.72,0.14
0.12,-0.10,-3.09
-1.45,-1.46,-1.50
0.66,2.25,-1.80
-0.82,2.38,-2.68
2.25,2.29,-2.75
4.98,-2.17,1.64
0.20,0.70,-1.17
-0.98,-0.12,-0.25
-2.03,-2.29,0.31
-1.19,0.82,0.88
-1.05,1.87,1.29
-0.21,-0.82,-0.49
-1.87,-1.56,-1.74
-1.95,-4.53,1.80
-1.56,-2.93,2.56
-0.21,-1.35,-2.13
1.25,1.76,-1.07
-0.82,1.62,0.31
-0.76,1.76,-0.96
1.07,1.23,-2.71
-0.74,-0.33,-0.61
-0.68,0.72,-1.13
-1.23,1.07,0.20
-1.11,-1.27,-0.90
-0.92,-4.00,-0.16
-1.37,-3.32,1.93
0.06,-2.50,0.94
-1.17,-2.19,0.66
1.76,1.35,1.05
2.89,0.23,1.15
-0.64,2.58,0.35
-2.38,-0.98,-1.35
-1.29,-2.09,1.89
-1.00,0.04,0.18
-2.27,3.01,-1.05
-0.98,2.50,0.41
-0.25,-0.12,1.50
0.21,1.64,1.82
-0.68,3.98,0.23
-1.31,1.13,-1.58
-3.05,-2.66,1.23
-3.01,-3.85,0.31
-2.23,-0.18,2.01
-0.51,5.62,1.02
-0.66,3.18,-1.02
-0.27,0.21,0.59
-1.19,-0.33,0.51
-2.77,-0.96,1.95
-2.54,-0.14,-1.41
-2.29,0.33,-0.06
-3.52,1.52,-0.33
-1.99,-0.29,0.18
-0.72,-1.58,1.27
-4.08,-2.83,0.62
-0.84,-1.93,-2.25
-0.18,2.03,-3.59
-2.42,2.36,-7.05
-2.87,-1.66,-3.03
-0.59,-0.33,-0.31
-1.13,0.94,-0.96
0.53,-3.38,1.25
0.43,-3.38,0.59
0.94,-4.22,0.94
-0.43,-1.93,-2.50
-2.29,-0.25,-2.40
-0.72,-1.05,-1.66
-0.16,-1.97,-1.17
1.33,-1.43,-0.51
1.43,1.23,-0.45
-0.78,-0.47,0.08
0.72,-0.47,0.08
0.78,3.50,1.04
-1.05,2.03,0.45
1.82,1.19,-0.94
1.60,2.29,-1.89
-2.15,-1.80,-2.13
-0.04,-1.19,-1.23
-0.82,-1.11,-2.38
1.82,-1.89,0.96
1.89,0.86,-0.84
-0.08,-2.30,2.89
-0.90,-3.52,1.43
1.25,-0.88,-0.66
2.77,-0.37,-0.90
1.27,3.24,-3.61
1.68,-0.39,-0.31
-0.57,-0.96,1.05
-1.23,-2.36,-4.77
-1.31,-2.68,-5.57
-0.72,0.92,-2.58
-1.05,-1.46,-0.92
0.25,0.68,-0.37
0.64,1.31,-0.76
0.68,2.09,-1.17
-0.06,3.01,-1.07
0.88,0.43,-1.04
-0.92,-2.30,1.00
-0.51,-1.56,-0.16
3.26,0.72,1.07
3.65,0.02,4.51
1.48,0.35,5.86
1.93,2.62,3.93
0.45,3.52,2.44
-1.17,2.11,1.27
-1.62,0.84,1.84
-3.34,-0.14,2.30
-1.46,-2.83,0.51
1.05,-1.64,-1.72
1.58,0.53,-2.05
-0.33,4.57,-2.25
2.36,2.01,0.20
2.89,0.08,-0.78
3.38,-0.06,0.16
1.23,-0.06,1.70
2.60,2.38,2.32
-0.45,0.61,-0.25
-3.61,3.26,-2.91
-1.15,4.16,-4.55
1.54,4.49,-0.47
1.54,-1.84,0.64
-0.62,-4.04,0.90
1.37,-0.80,0.98
1.29,-1.46,-0.41
0.39,-3.44,-3.59
1.09,-0.66,-1.37
2.48,-0.08,-3.42
2.60,-2.01,-0.68
1.89,-2.52,-0.14
1.76,1.33,-1.25
-1.23,1.09,0.08
-0.64,0.35,2.77
-0.66,-0.12,2.50
1.37,0.41,0.68
1.29,-0.39,-2.25
2.71,3.96,0.72
0.10,4.57,-1.46
-0.49,3.63,-3.96
0.37,0.78,-1.87
-0.61,0.66,-0.21
-0.57,-0.02,3.05
-0.21,-3.79,2.68
2.68,-2.42,5.64
3.79,0.27,2.68
2.11,0.35,1.21
1.86,-0.72,1.09
2.54,0.74,-0.41
-0.55,4.10,-1.78
-4.04,1.19,-4.06
-3.50,0.20,-1.58
-3.65,-1.72,-1.80
1.37,0.35,0.59
4.12,-0.74,-1.02
2.87,-0.70,-1.21
1.54,0.39,-0.92
-0.59,0.66,1.54
-0.64,0.41,-0.47
-0.08,-3.05,3.75
-1.05,-3.20,2.09
-2.09,-2.17,1.72
-1.21,-0.33,-0.76
1.84,0.16,-0.23
1.54,1.68,-0.41
-0.35,1.48,-0.64
2.11,2.34,0.62
1.84,0.55,2.79
1.87,-1.46,4.30
1.31,1.64,2.01
1.87,0.78,-2.38
1.58,0.00,0.49
0.57,-0.08,1.45
0.29,2.87,-2.34
0.10,4.55,-1.13
-0.74,-1.93,-1.41
0.98,-0.78,-1.15
0.47,-1.87,0.51
-0.82,-1.41,0.90
-2.13,2.54,1.87
-1.07,0.86,1.58
1.09,-3.20,0.55
-1.00,-1.52,0.78
-1.33,0.14,-0.88
-0.23,-1.45,1.05
0.51,-1.84,-1.54
1.43,1.17,-3.73
1.07,-0.43,-2.97
-0.29,-0.45,-2.95
1.43,2.70,0.25
0.57,3.69,1.99
-1.00,0.43,2.54
1.46,-5.47,-0.94
2.60,-2.66,-2.52
1.05,0.29,-1.39
0.90,-1.00,1.86
2.05,-1.04,-1.19
2.34,2.62,-1.31
1.05,-0.82,0.70
-1.60,1.13,-0.18
-0.59,5.45,-1.64
0.98,5.41,-5.90
-0.96,2.13,-3.52
-2.81,-0.02,-3.20
-3.14,-1.43,-3.40
-1.43,-0.14,-2.83
1.09,-0.35,-3.03
0.29,1.13,-2.71
-1.70,0.98,-2.42
-0.88,0.64,0.18
1.99,4.49,-1.37
-0.64,3.96,0.68
1.04,1.11,-0.53
1.68,-1.19,-1.02
1.56,1.64,-3.79
-0.25,-0.98,-0.88
-0.02,-1.43,0.82
-1.87,0.98,-0.14
-2.71,-0.68,-1.41
-2.83,-3.20,-2.21
-0.16,-0.51,0.08
1.91,1.80,-1.58
-1.31,-1.72,-1.56
-3.05,0.41,-0.31
-3.59,0.02,-1.29
-0.92,0.78,-4.10
-2.40,-0.45,-1.82
-0.43,-1.09,0.47
0.51,-1.86,1.50
-0.94,-1.86,-0.94
-1.04,-0.27,0.59
-1.31,-1.99,-0.23
-0.02,-2.09,3.09
1.86,4.41,1.66
-1.09,9.39,-2.60
-0.80,2.29,-2.87
-0.62,1.97,-1.13
-0.78,1.80,-0.20
0.27,4.16,-0.14
0.61,1.31,-0.51
1.52,-2.77,-1.07
2.17,-3.65,-1.62
2.19,-0.08,-0.45
0.86,-0.96,1.60
-2.97,-1.00,0.08
-0.33,-1.48,-1.39
1.70,-1.35,-1.82
2.15,-3.67,1.52
2.23,-2.46,1.04
-1.23,2.75,-0.90
-3.63,1.23,1.00
0.23,0.57,-1.07
1.86,-1.66,0.23
0.84,-0.94,2.91
2.23,-0.25,0.74
1.05,0.27,-3.77
-2.25,-1.02,-4.02
-1.45,-2.42,-2.81
-0.06,0.66,1.46
1.27,4.18,0.33
-1.68,1.86,0.61
-3.89,-1.93,4.00
1.02,-1.35,1.29
2.07,2.15,2.52
3.14,0.59,4.69
0.84,-4.41,2.58
1.25,-1.74,-1.35
-1.95,-3.30,-0.14
-2.03,-1.21,-0.61
-0.27,1.37,3.26
-1.64,2.97,1.11
-3.36,2.64,-0.94
-3.12,3.46,1.29
-0.33,3.40,2.71
1.50,-2.15,1.68
2.81,-6.68,0.02
-0.64,-1.80,1.29
3.22,0.49,0.51
2.32,-1.48,-1.62
1.13,1.58,-1.48
0.51,5.49,-0.39
0.45,2.40,3.87
-1.80,2.77,-0.80
-0.70,2.34,-2.44
-0.88,2.13,-0.68
-1.25,-0.14,-1.43
-3.59,1.21,1.46
1.68,1.97,0.98
4.55,2.71,-0.78
2.17,3.40,0.76
0.23,4.37,-1.25
-1.07,0.74,-3.91
-1.39,-1.33,-3.63
-1.45,-2.36,-2.81
-1.37,-1.70,1.80
-0.04,-1.43,3.87
3.09,-0.94,4.82
5.33,-5.20,3.93
3.77,-4.82,1.82
0.49,-2.05,0.33
-0.64,-0.94,3.22
-2.17,0.49,0.76
-1.09,2.50,-1.31
0.08,4.79,-1.27
2.44,6.07,-0.33
1.86,1.25,-0.33
-0.70,0.21,2.75
-0.92,2.19,4.24
-1.82,-1.43,1.58
-2.44,-0.37,1.60
-1.43,0.39,1.00
0.43,0.37,1.09
-0.27,-0.51,1.13
-1.23,0.43,-0.35
-3.71,-1.29,1.48
1.29,3.81,2.38
0.94,4.08,0.92
0.29,-2.21,-1.84
-0.96,-5.94,0.12
1.02,-4.96,2.52
-0.37,1.80,1.84
1.33,0.76,1.11
3.28,0.55,-0.90
-0.82,1.93,-0.98
-5.23,-0.49,0.16
-3.11,-3.16,1.93
-0.92,-4.08,2.99
-0.27,-0.57,2.79
1.72,-0.27,-2.05
-1.23,0.23,-2.29
-2.38,0.62,0.33
-1.50,2.42,-0.37
1.62,2.62,0.90
1.43,3.44,1.45
0.76,1.09,0.88
-0.53,-1.11,0.14
-3.03,-1.84,2.11
-3.03,1.19,0.51
-2.40,3.24,-0.51
-0.90,6.43,-1.39
-0.06,1.25,0.62
-1.13,-1.27,2.54
0.29,-0.98,-0.53
1.76,0.70,0.72
3.03,1.37,0.82
-0.57,-1.68,-0.64
0.27,-3.61,0.35
1.27,0.96,2.70
0.96,-1.41,0.43
1.78,-0.66,-4.59
0.96,-1.89,-2.03
-1.95,-2.25,-2.58
-2.01,-0.76,-1.87
1.60,-3.75,0.43
-1.58,-5.61,-2.77
-0.64,-2.30,-2.93
3.09,-1.56,0.51
2.46,-0.68,2.87
1.60,-0.55,2.17
1.56,-2.38,1.74
0.16,0.18,0.68
3.12,-0.70,0.72
3.48,-1.95,-0.76
1.99,-1.97,-0.12
1.72,0.76,1.15
1.27,-0.18,-1.37
-0.96,0.47,-1.46
-0.57,-0.45,-0.29
-1.09,-0.18,-1.02
0.41,-0.39,-1.15
1.64,-5.25,0.14
-0.92,-2.73,0.35
-0.53,1.70,2.52
2.17,0.68,4.14
1.84,-3.48,-0.43
-0.86,1.07,-0.70
0.12,2.73,-0.41
2.95,0.02,-2.34
0.76,1.35,-0.57
2.29,0.98,-1.37
-1.07,2.40,-3.26
-1.97,2.40,-2.77
-1.09,2.07,-1.60
-0.66,3.91,-1.05
-2.71,-0.39,-0.88
-1.87,-1.87,-1.93
-0.84,-3.85,-2.97
-0.14,-4.32,-0.20
-2.42,-0.18,-0.23
-2.70,0.57,-3.24
-0.43,0.62,-0.49
-0.10,3.79,0.06
0.47,4.59,0.31
0.96,3.69,-0.61
3.01,5.18,-0.33
3.87,5.33,0.90
1.35,3.85,2.73
-0.49,-0.55,3.44
-4.45,1.07,-1.76
-0.62,0.23,-0.88
0.02,0.96,0.27
-0.53,1.39,-1.02
1.86,-0.18,-1.48
2.01,0.02,-0.51
-0.59,3.83,-2.19
-3.05,3.57,-2.44
-1.70,0.68,-0.66
0.70,0.72,1.37
3.36,1.80,0.31
2.23,-1.56,0.57
0.47,-0.90,2.48
-2.01,2.19,2.52
-1.19,4.82,1.27
0.20,1.09,-0.59
1.54,-3.28,-2.42
1.11,-1.64,-3.85
1.29,-0.59,-3.12
-0.53,-1.02,-6.78
-0.35,1.52,-5.78
2.07,-2.64,-2.42
1.76,-1.68,-1.33
2.40,0.51,0.20
1.78,-0.12,-1.37
-0.18,0.47,-1.80
-1.87,0.21,-3.05
1.54,-2.81,-3.89
-0.98,0.72,-2.50
-2.13,-1.45,-1.56
0.47,-3.09,-0.80
1.50,-2.17,-2.09
0.37,-1.41,-1.11
2.21,1.80,2.07
-0.55,1.72,0.08
-1.15,2.17,-1.99
-0.70,1.15,-3.98
-0.84,2.23,-0.61
0.10,0.68,-0.45
0.37,0.08,1.62
3.91,0.64,0.53
0.96,1.21,-0.70
-0.33,1.52,-0.82
-3.87,-0.84,-1.09
0.92,1.97,-0.53
0.06,3.83,1.89
-0.59,1.35,3.09
-0.92,1.86,4.43
-0.94,1.68,3.11
0.62,-0.68,2.60
1.54,-4.86,2.29
0.27,-1.45,2.68
1.41,1.80,4.36
-0.08,-1.91,2.91
-0.47,-2.58,0.90
2.30,-1.89,0.31
2.21,-4.14,0.68
1.74,-4.45,3.07
4.63,-5.20,4.80
0.88,-0.68,0.04
-2.87,1.60,1.02
-0.55,2.03,-0.80
-1.17,2.13,-0.45
-2.68,0.06,0.23
0.16,1.05,3.46
1.31,0.64,3.48
0.98,2.70,-2.07
0.39,4.37,-1.15
-0.84,2.34,1.58
1.43,1.35,-1.43
2.68,1.43,-0.84
2.58,-0.61,-1.50
1.84,-4.92,2.95
-0.12,-3.22,0.72
-2.71,-0.29,-1.15
-1.37,0.31,-1.54
0.45,-4.32,-1.31
0.35,-2.95,0.45
-1.89,1.39,0.78
0.43,2.93,-0.21
0.37,3.34,0.43
1.68,-1.84,-1.17
-0.06,-2.40,-3.87
-0.94,-1.95,-0.70
-1.70,1.58,0.57
-0.18,0.59,-0.72
0.02,-0.72,1.15
0.49,0.02,-1.78
0.31,0.51,-1.52
-0.98,2.09,1.46
0.20,3.46,1.15
-0.35,0.78,-1.11
-2.50,-0.76,0.35
-1.72,1.05,2.19
-2.71,-0.80,6.21
-0.98,-1.09,2.48
-0.20,-2.46,-0.49
-0.45,-0.80,3.09
1.46,1.66,5.74
3.26,1.89,1.64
1.31,0.76,-0.72
1.97,2.44,-0.90
3.93,1.80,-1.39
2.50,0.02,-2.81
0.86,0.21,0.18
0.37,-0.39,1.80
-0.86,-3.09,2.91
-0.64,-3.48,0.61
0.16,0.10,-3.07
-2.25,2.81,-2.68
-0.92,1.13,1.41
0.88,-0.78,0.53
1.00,0.55,-2.83
-0.92,-1.35,-1.74
-2.81,-0.10,-3.69
-2.44,2.93,-2.38
-1.48,0.98,-1.15
0.53,0.70,-0.27
-0.02,0.06,-3.95
-0.64,0.98,-2.42
-0.12,1.52,1.15
2.85,-2.38,2.34
2.25,-0.49,0.45
0.23,-1.11,0.10
-2.60,-5.21,3.03
-3.63,-2.23,0.04
-1.93,1.11,-2.54
-2.29,-0.20,-1.62
-1.93,-0.27,4.10
0.41,-1.58,3.16
-1.39,1.50,-1.93
-3.75,2.40,-0.88
0.49,-0.64,-2.91
0.18,1.19,-4.14
-2.48,2.03,-2.09
-1.39,1.84,2.66
-0.33,5.23,0.59
0.74,2.89,1.04
3.48,0.57,1.21
1.41,1.33,4.00
-0.18,-0.80,0.20
1.04,-1.23,1.25
3.71,0.27,-0.53
0.78,-0.06,-0.55
2.95,0.68,-2.52
2.71,1.66,0.74
2.01,0.62,5.12
2.87,1.25,1.93
0.47,-0.33,-2.25
-0.16,-2.60,-1.50
0.61,-4.67,1.97
0.39,-2.44,-3.73
1.62,-3.11,-4.32
-0.49,-0.14,-2.05
-2.87,2.73,-0.70
-0.55,2.46,-1.48
-1.58,-1.23,-2.17
-0.39,-2.29,-0.45
0.35,-1.64,1.15
-1.09,2.46,3.93
-0.92,1.50,2.87
-1.93,0.31,0.02
-1.74,0.84,-0.68
1.11,3.36,-0.98
-1.25,-0.51,-1.35
-2.21,-4.88,0.20
-2.66,-2.83,-0.96
-0.68,1.78,-0.96
-0.14,0.90,0.08
1.17,0.74,2.38
-0.04,2.30,0.43
-1.82,3.09,-2.91
-4.63,1.23,-0.31
-1.45,-0.76,3.26
-1.95,-4.12,2.21
-0.31,-2.27,3.38
0.06,1.54,2.87
0.72,1.78,0.06
0.45,1.56,-2.64
-1.11,-1.80,-0.18
-1.39,-0.74,2.64
0.55,-0.02,-0.82
4.80,-2.15,-0.31
6.05,-3.69,1.41
0.98,-1.48,-0.68
-1.56,1.35,-1.11
-1.80,0.98,1.45
-0.61,2.83,-1.86
0.45,1.35,-3.34
1.33,-1.39,1.48
-0.84,-1.11,0.61
0.57,0.49,-0.21
2.27,-2.62,0.04
-0.98,0.62,0.31
-3.16,3.48,-0.08
-1.91,0.27,-0.25
0.57,-0.16,1.74
2.50,-4.88,1.39
2.13,-4.92,1.64
1.87,-6.33,1.19
2.97,0.55,-4.16
2.11,1.48,-2.30
0.31,0.33,4.36
0.96,-0.61,0.94
2.13,-0.47,3.73
1.86,-3.36,3.18
-0.47,-4.86,1.05
1.62,-2.13,2.97
2.01,-1.13,2.15
-1.84,-4.08,1.66
-0.14,-2.03,2.58
-0.53,1.37,1.82
-2.62,1.04,-1.72
0.43,-2.42,-2.68
0.25,-2.25,0.06
1.35,-2.83,-1.70
0.64,-3.93,0.53
1.62,0.43,-1.74
1.86,2.30,-0.31
1.19,0.00,-2.23
0.43,0.21,0.06
-2.91,-2.95,-0.33
-2.50,-1.95,-2.46
-1.39,1.74,-1.97
1.31,0.98,0.20
1.05,-1.66,-2.32
2.40,2.60,-1.91
1.25,1.93,-0.92
2.01,0.92,2.60
0.66,0.70,5.25
1.21,2.42,1.52
2.01,1.74,0.45
1.35,-1.76,0.27
-0.47,-5.49,-3.67
0.29,-4.36,-2.79
1.60,-1.11,-1.04
1.23,1.48,-1.46
-1.15,-0.16,0.37
-0.12,0.92,-0.08
2.87,-1.02,-2.17
0.82,0.06,-2.73
-3.09,4.47,-1.37
-1.56,1.54,-1.21
4.34,-0.78,-0.90
1.17,1.84,-1.04
-1.05,5.04,-0.41
-0.70,2.89,0.27
-0.45,1.35,0.16
1.09,3.85,-0.25
1.41,2.77,0.16
0.53,0.16,-2.29
0.43,-0.43,-0.43
-0.12,-0.23,-0.25
1.52,0.08,-1.93
0.12,2.32,-1.11
-1.50,4.26,-1.17
0.59,-0.45,-1.33
-0.10,-1.91,2.89
0.82,1.95,1.52
-0.25,0.74,-2.07
1.66,-1.13,-2.07
3.59,-2.44,-0.98
0.57,-2.79,0.23
-2.91,-0.70,1.97
-1.41,1.54,2.60
-0.98,2.75,1.58
1.04,4.08,0.64
1.35,3.30,0.14
1.64,0.94,1.25
-0.02,-2.83,1.33
2.21,-0.08,1.11
2.42,2.01,0.23
1.07,-2.71,-0.06
-0.88,-3.52,2.07
-0.84,-0.43,-1.41
2.64,-2.29,-1.17
2.32,-3.93,2.30
1.35,-0.08,4.20
2.54,-0.33,2.60
1.17,1.58,-2.95
1.33,0.04,-3.11
1.58,-3.16,-2.32
0.96,-1.27,-0.82
0.25,-0.31,0.04
1.04,1.07,1.31
1.68,2.05,-1.00
-1.02,2.42,-2.60
-1.25,0.47,-1.72
1.09,0.82,0.12
2.44,-0.31,0.51
-1.31,-2.25,0.47
-3.57,-1.48,0.70
-0.27,-2.15,1.29
-0.62,-1.99,-1.48
1.58,-3.57,-2.46
-0.70,0.14,-0.88
-0.70,0.94,-1.31
-0.27,-3.38,0.84
0.41,2.36,0.02
0.76,3.12,0.37
-0.61,1.35,0.86
-0.21,3.57,-1.19
0.02,3.85,1.25
-1.70,1.54,-0.43
-1.97,-0.33,-0.14
-1.76,-0.90,-0.35
-0.33,-1.95,1.48
-4.26,3.20,-0.27
-4.28,4.53,4.73
0.59,0.68,6.93
-0.06,-3.20,5.78
2.68,-2.58,2.50
-0.96,-1.72,-0.74
-1.27,1.25,1.56
-0.14,-0.61,0.66
-0.96,-2.29,3.65
-3.18,0.61,2.03
-1.97,1.43,1.31
-1.78,-0.25,4.67
0.96,0.96,1.29
-0.08,0.70,-2.07
0.06,-3.44,-3.54
-0.82,-2.52,-3.59
-0.53,1.78,0.82
-1.23,2.99,2.07
-2.40,0.33,1.56
-2.66,-5.18,-0.47
-1.48,-1.37,-0.04
-1.31,-0.92,1.68
1.04,-3.75,-1.23
-1.43,-3.14,-1.19
0.23,-0.98,0.06
1.21,-0.31,-0.62
1.86,-4.37,-2.66
1.09,-6.93,-3.38
-0.55,-1.54,-2.66
-2.40,-2.71,2.42
-4.28,-0.78,3.12
0.29,-2.62,0.33
0.94,-2.34,-1.89
1.13,-0.72,-2.21
1.25,0.88,0.00
-0.57,-0.78,4.75
-1.87,0.29,3.87
-2.75,-0.08,1.56
-5.33,-0.62,-1.33
-2.13,-1.02,-0.62
-0.61,2.46,0.57
-1.09,1.39,0.94
-1.33,-0.29,-1.43
-2.44,-5.10,1.19
-0.86,-3.85,-0.31
-0.70,-0.64,-1.56
-2.17,-1.64,-1.97
1.82,0.33,-2.25
2.52,2.64,-0.94
0.62,3.52,-0.25
0.88,1.37,4.34
-0.18,-1.60,3.20
-1.13,-2.64,2.79
-0.82,-1.41,2.83
-0.47,-2.87,0.96
-0.29,-3.77,1.43
1.91,-0.20,-0.74
3.22,-1.62,0.14
4.16,-1.25,-0.25
-0.23,-0.57,-2.07
-2.62,0.86,-1.00
-1.95,0.29,-0.16
-0.02,-0.25,-1.29
0.29,0.31,-0.66
-0.20,-0.29,1.31
-2.11,0.47,2.15
-2.62,-2.42,0.43
-3.69,-0.68,-0.64
-1.74,0.04,-0.49
-4.02,-1.11,2.40
-0.49,1.04,0.02
0.21,3.81,0.68
-0.31,0.66,-1.82
-0.84,-2.36,-2.38
-3.36,-3.46,0.41
-1.23,-0.33,1.64
-1.37,1.93,1.48
0.25,1.29,1.17
-1.19,-1.04,1.54
-1.72,-3.26,-0.96
0.74,-0.88,-0.82
